-1.38,-0.03,0.0,1.0
-1.28,-0.05,0.0,1.0
-1.18,-0.05,0.0,1.0
-1.08,-0.05,0.0,1.0
-0.98,-0.05,0.0,1.0
-0.88,-0.05,0.0,1.0
-0.78,-0.05,0.0,1.0
-0.68,-0.05,0.0,1.0
-0.58,-0.03,0.0,1.0
-0.48,0.00,0.0,1.0
-0.38,0.00,0.0,1.0
-0.28,0.00,0.0,1.0
-0.18,0.00,0.0,1.0
-0.08,0.00,0.0,1.0
0.02,0.00,0.0,1.0
0.12,0.00,0.0,1.0
0.22,0.00,0.0,1.0
0.32,0.00,0.0,1.0
0.42,0.03,0.0,1.0
0.52,0.05,0.0,1.0
0.62,0.05,0.0,1.0
0.72,0.05,0.0,1.0
0.82,0.07,0.0,1.0
0.92,0.10,0.0,1.0
1.02,0.10,0.0,1.0
1.12,0.12,0.0,1.0
1.22,0.15,0.0,1.0
1.32,0.15,0.0,1.0
1.42,0.17,0.0,1.0
1.52,0.20,0.0,1.0
1.62,0.22,0.0,1.0
1.72,0.25,0.0,1.0
1.82,0.25,0.0,1.0
1.92,0.25,0.0,1.0
2.02,0.25,0.0,1.0
2.12,0.25,0.0,1.0
2.22,0.25,0.0,1.0
2.32,0.25,0.0,1.0
2.42,0.28,0.0,1.0
2.52,0.30,0.0,1.0
2.62,0.30,0.0,1.0
2.72,0.30,0.0,1.0
2.82,0.32,0.0,1.0
2.92,0.35,0.0,1.0
3.02,0.37,0.0,1.0
3.12,0.40,0.0,1.0
3.22,0.43,0.0,1.0
3.30,0.50,0.0,1.0
3.35,0.60,0.0,1.0
3.39,0.70,0.0,1.0
3.42,0.80,0.0,1.0
3.44,0.90,0.0,1.0
3.47,1.00,0.0,1.0
3.47,1.10,0.0,1.0
3.45,1.20,0.0,1.0
3.42,1.30,0.0,1.0
3.39,1.40,0.0,1.0
3.37,1.50,0.0,1.0
3.37,1.60,0.0,1.0
3.37,1.70,0.0,1.0
3.37,1.80,0.0,1.0
3.37,1.90,0.0,1.0
3.37,2.00,0.0,1.0
3.37,2.10,0.0,1.0
3.37,2.20,0.0,1.0
3.35,2.30,0.0,1.0
3.32,2.40,0.0,1.0
3.32,2.50,0.0,1.0
3.32,2.60,0.0,1.0
3.32,2.70,0.0,1.0
3.34,2.80,0.0,1.0
3.37,2.90,0.0,1.0
3.37,3.00,0.0,1.0
3.37,3.10,0.0,1.0
3.37,3.20,0.0,1.0
3.37,3.30,0.0,1.0
3.37,3.40,0.0,1.0
3.37,3.50,0.0,1.0
3.34,3.60,0.0,1.0
3.29,3.70,0.0,1.0
3.27,3.80,0.0,1.0
3.27,3.90,0.0,1.0
3.27,4.00,0.0,1.0
3.25,4.10,0.0,1.0
3.22,4.20,0.0,1.0
3.22,4.30,0.0,1.0
3.22,4.40,0.0,1.0
3.22,4.50,0.0,1.0
3.22,4.60,0.0,1.0
3.22,4.70,0.0,1.0
3.22,4.80,0.0,1.0
3.22,4.90,0.0,1.0
3.22,5.00,0.0,1.0
3.22,5.10,0.0,1.0
3.22,5.20,0.0,1.0
3.22,5.30,0.0,1.0
3.20,5.40,0.0,1.0
3.12,5.47,0.0,1.0
3.02,5.52,0.0,1.0
2.92,5.55,0.0,1.0
2.82,5.58,0.0,1.0
2.72,5.60,0.0,1.0
2.62,5.63,0.0,1.0
2.52,5.65,0.0,1.0
2.42,5.67,0.0,1.0
2.32,5.70,0.0,1.0
2.22,5.73,0.0,1.0
2.12,5.78,0.0,1.0
2.02,5.83,0.0,1.0
1.92,5.88,0.0,1.0
1.82,5.95,0.0,1.0
1.72,6.02,0.0,1.0
1.62,6.08,0.0,1.0
1.52,6.15,0.0,1.0
1.42,6.22,0.0,1.0
1.32,6.30,0.0,1.0
1.22,6.37,0.0,1.0
1.12,6.43,0.0,1.0
1.02,6.47,0.0,1.0
0.92,6.50,0.0,1.0
0.82,6.53,0.0,1.0
0.72,6.55,0.0,1.0
0.62,6.57,0.0,1.0
0.52,6.60,0.0,1.0
0.42,6.60,0.0,1.0
0.32,6.63,0.0,1.0
0.22,6.67,0.0,1.0
0.12,6.70,0.0,1.0
0.02,6.70,0.0,1.0
-0.08,6.72,0.0,1.0
-0.18,6.75,0.0,1.0
-0.28,6.75,0.0,1.0
-0.38,6.75,0.0,1.0
-0.48,6.75,0.0,1.0
-0.58,6.75,0.0,1.0
-0.68,6.75,0.0,1.0
-0.78,6.77,0.0,1.0
-0.88,6.80,0.0,1.0
-0.98,6.78,0.0,1.0
-1.08,6.75,0.0,1.0
-1.18,6.75,0.0,1.0
-1.28,6.73,0.0,1.0
-1.38,6.68,0.0,1.0
-1.48,6.63,0.0,1.0
-1.58,6.57,0.0,1.0
-1.68,6.50,0.0,1.0
-1.76,6.40,0.0,1.0
